transaction_id,transaction_time,transaction_amount,merchant_category,location,card_type,transaction_type,device_type,is_international,previous_fraud,fraud_label
TXN008132,2026-02-16T13:04:46.402Z,1205.89,Online,Berlin,MasterCard,ATM,Desktop,false,false,0
TXN008133,2026-01-13T12:49:03.860Z,995.00,Groceries,Dubai,Discover,POS,Tablet,false,false,0
TXN008134,2025-12-17T05:26:37.688Z,612.13,Utilities,Tokyo,Visa,Online,Tablet,false,false,0
TXN008135,2026-01-01T19:53:08.381Z,221.75,Travel,Paris,MasterCard,POS,Tablet,false,false,0
TXN008136,2026-01-16T08:25:38.190Z,761.33,Dining,Sydney,Discover,POS,Desktop,false,false,0
TXN008137,2025-11-17T11:00:54.344Z,1640.69,Utilities,New York,Discover,Online,Mobile,false,false,1
TXN008138,2026-01-17T12:03:46.604Z,1130.20,Retail,Toronto,Discover,Online,Tablet,false,false,0
TXN008139,2025-12-26T19:54:30.422Z,711.11,Dining,Berlin,Discover,ATM,Tablet,false,false,0
TXN008140,2025-12-09T09:37:10.193Z,31.39,Retail,Sydney,Discover,Online,Mobile,false,false,0
TXN008141,2026-01-10T18:55:33.587Z,336.42,Entertainment,Paris,Amex,ATM,Mobile,false,false,0
TXN008142,2025-12-24T03:10:51.234Z,1280.53,Utilities,Toronto,Visa,Online,Tablet,false,false,0
TXN008143,2025-12-11T02:04:26.539Z,1290.38,Entertainment,New York,MasterCard,Online,Desktop,false,false,0
TXN008144,2026-01-16T09:06:55.227Z,555.34,Travel,Paris,Amex,POS,Tablet,false,false,0
TXN008145,2025-11-30T14:25:24.573Z,1437.73,Online,Dubai,Discover,Online,Desktop,false,false,0
TXN008146,2026-01-11T20:13:31.489Z,965.35,Groceries,London,Discover,Online,Tablet,false,false,0
TXN008147,2026-03-07T21:44:43.824Z,449.71,Utilities,Sydney,Discover,POS,Mobile,false,false,0
TXN008148,2025-12-04T02:39:59.151Z,1168.95,Online,Sydney,Visa,Online,Mobile,false,false,0
TXN008149,2025-11-14T17:48:05.380Z,259.23,Utilities,Berlin,Discover,ATM,Tablet,false,false,0
TXN008150,2026-02-04T04:26:09.722Z,568.93,Travel,New York,Visa,POS,Desktop,false,false,0
TXN008151,2026-01-27T23:35:09.986Z,1461.99,Groceries,Paris,Visa,ATM,Mobile,false,false,0
TXN008152,2026-02-16T12:18:59.343Z,2863.83,Online,London,MasterCard,ATM,Tablet,false,true,1
TXN008153,2025-11-15T06:22:07.846Z,1444.20,Online,London,Amex,POS,Desktop,false,false,0
TXN008154,2026-02-08T11:09:03.354Z,489.74,Online,Berlin,MasterCard,POS,Desktop,false,false,0
TXN008155,2025-12-18T03:09:52.823Z,231.37,Travel,New York,Discover,POS,Mobile,false,false,0
TXN008156,2026-01-26T05:48:41.919Z,271.59,Online,Sydney,Discover,ATM,Desktop,false,false,0
TXN008157,2026-01-05T09:45:17.422Z,1281.72,Groceries,Paris,Discover,ATM,Mobile,false,false,0
TXN008158,2025-12-19T22:34:31.360Z,845.84,Online,Dubai,Amex,Online,Tablet,false,false,0
TXN008159,2025-12-11T05:23:15.130Z,837.98,Online,Dubai,Amex,ATM,Desktop,false,false,0
TXN008160,2026-01-26T05:54:54.267Z,1482.11,Retail,Toronto,Amex,POS,Tablet,false,false,0
TXN008161,2025-12-26T10:28:01.329Z,2028.59,Retail,Tokyo,Visa,ATM,Desktop,true,false,1
TXN008162,2026-02-15T09:17:35.063Z,1405.68,Groceries,New York,Visa,ATM,Tablet,true,false,0
TXN008163,2026-01-10T16:50:37.143Z,1102.46,Dining,Tokyo,Discover,ATM,Tablet,false,false,0
TXN008164,2026-01-23T02:54:57.596Z,658.37,Utilities,Dubai,MasterCard,POS,Desktop,true,false,0
TXN008165,2026-01-13T06:37:19.661Z,1452.32,Dining,Toronto,Discover,Online,Tablet,false,false,0
TXN008166,2026-03-06T21:28:57.532Z,1031.34,Utilities,Sydney,Amex,ATM,Desktop,true,false,0
TXN008167,2026-03-01T02:27:48.831Z,1458.08,Utilities,London,Discover,POS,Tablet,false,false,0
TXN008168,2025-11-18T04:06:44.948Z,1471.73,Online,Berlin,Discover,ATM,Desktop,false,false,0
TXN008169,2026-01-26T12:02:22.203Z,195.90,Entertainment,Paris,Discover,ATM,Tablet,true,false,0
TXN008170,2025-12-16T13:53:58.982Z,705.46,Dining,Berlin,MasterCard,POS,Mobile,false,false,0
TXN008171,2026-01-14T15:55:36.000Z,456.24,Online,London,Amex,Online,Tablet,false,false,0
TXN008172,2025-12-21T15:33:18.971Z,1103.44,Online,Dubai,Visa,POS,Mobile,false,false,0
TXN008173,2026-02-01T18:35:17.931Z,1217.41,Groceries,Dubai,Discover,ATM,Desktop,false,false,0
TXN008174,2025-11-28T12:02:55.863Z,1201.71,Entertainment,London,Discover,ATM,Tablet,false,false,0
TXN008175,2025-11-25T08:02:20.654Z,923.92,Dining,Berlin,Amex,Online,Desktop,false,false,0
TXN008176,2025-11-26T04:21:45.063Z,639.51,Travel,Berlin,MasterCard,POS,Tablet,true,false,1
TXN008177,2025-12-31T02:15:58.742Z,116.85,Online,Tokyo,Visa,Online,Mobile,false,false,0
TXN008178,2026-01-09T09:56:40.831Z,1175.38,Groceries,Dubai,Discover,ATM,Mobile,false,false,0
TXN008179,2025-12-31T08:16:51.059Z,286.43,Dining,Paris,MasterCard,Online,Desktop,false,false,0
TXN008180,2025-12-04T15:07:14.083Z,1240.32,Groceries,Toronto,Amex,ATM,Desktop,false,true,1
TXN008181,2025-11-19T09:39:30.550Z,1101.20,Travel,Toronto,Discover,POS,Desktop,true,false,0
TXN008182,2026-01-12T17:48:38.101Z,29.80,Dining,Dubai,MasterCard,ATM,Tablet,false,false,0
TXN008183,2025-11-25T06:34:29.666Z,1049.60,Entertainment,Berlin,Discover,Online,Mobile,false,false,0
TXN008184,2025-12-19T00:47:29.780Z,1083.06,Dining,Sydney,Discover,ATM,Tablet,false,false,0
TXN008185,2025-12-27T08:28:43.988Z,596.72,Dining,Paris,Visa,ATM,Desktop,false,false,0
TXN008186,2026-02-28T12:11:26.466Z,153.24,Online,Paris,Visa,Online,Desktop,false,false,0
TXN008187,2025-12-21T01:09:52.645Z,88.60,Utilities,Berlin,MasterCard,ATM,Tablet,false,false,0
TXN008188,2025-12-15T07:23:42.061Z,1376.49,Groceries,Berlin,MasterCard,POS,Mobile,false,false,0
TXN008189,2026-01-01T02:22:37.953Z,382.45,Entertainment,Sydney,MasterCard,Online,Tablet,false,false,0
TXN008190,2026-01-18T17:12:34.554Z,1243.11,Dining,New York,Visa,POS,Tablet,false,false,0
TXN008191,2025-12-10T11:05:21.670Z,557.07,Dining,Berlin,Discover,POS,Mobile,false,false,0
TXN008192,2025-11-24T16:38:40.337Z,333.22,Retail,Paris,Discover,POS,Tablet,false,false,0
TXN008193,2026-01-03T16:03:38.288Z,828.42,Entertainment,Dubai,Discover,ATM,Mobile,false,false,0
TXN008194,2025-12-04T07:25:52.021Z,459.00,Entertainment,Toronto,Discover,POS,Desktop,false,false,0
TXN008195,2025-11-21T21:05:02.264Z,373.63,Retail,New York,Amex,POS,Desktop,false,false,0
TXN008196,2025-12-10T18:18:32.781Z,1251.78,Dining,New York,Amex,POS,Desktop,false,false,0
TXN008197,2025-12-16T16:45:38.163Z,657.44,Groceries,New York,MasterCard,ATM,Tablet,true,false,0
TXN008198,2026-02-26T04:53:57.058Z,1057.74,Entertainment,Sydney,Visa,POS,Mobile,false,false,0
TXN008199,2026-02-08T14:11:53.277Z,1310.73,Utilities,New York,Discover,ATM,Mobile,false,false,0
TXN008200,2026-01-30T21:19:41.683Z,346.43,Online,Berlin,Visa,ATM,Tablet,false,false,0
TXN008201,2026-01-26T06:58:40.685Z,372.10,Utilities,Dubai,Visa,POS,Mobile,false,false,0
TXN008202,2026-01-06T02:52:56.015Z,725.66,Online,Berlin,Amex,Online,Mobile,false,false,0
TXN008203,2026-01-25T09:51:34.326Z,778.00,Online,London,Visa,POS,Tablet,false,false,0
TXN008204,2025-12-24T09:24:58.306Z,893.10,Dining,Berlin,Discover,Online,Mobile,false,false,0
TXN008205,2026-02-24T03:36:52.870Z,118.29,Dining,London,Discover,Online,Mobile,false,false,0
TXN008206,2026-01-26T17:57:29.824Z,715.91,Travel,Dubai,Amex,POS,Mobile,false,false,0
TXN008207,2025-11-26T01:33:00.074Z,1087.25,Travel,Tokyo,Discover,Online,Tablet,false,false,0
TXN008208,2025-12-27T16:53:06.626Z,746.16,Travel,Paris,Visa,POS,Mobile,false,false,0
TXN008209,2026-01-08T21:46:56.554Z,596.08,Dining,Paris,Discover,POS,Mobile,false,false,0
TXN008210,2026-02-03T15:15:13.582Z,772.98,Entertainment,Tokyo,Amex,ATM,Tablet,false,false,0
TXN008211,2025-12-13T06:24:33.158Z,592.61,Utilities,Dubai,Discover,Online,Desktop,false,false,0
TXN008212,2026-02-12T13:15:14.684Z,1292.40,Utilities,Paris,MasterCard,ATM,Desktop,false,false,0
TXN008213,2026-01-10T05:29:36.137Z,928.63,Groceries,Tokyo,Discover,ATM,Mobile,false,false,0
TXN008214,2025-12-03T20:36:32.256Z,1420.09,Online,Sydney,Discover,Online,Desktop,false,false,0
TXN008215,2025-12-24T21:49:46.085Z,1494.91,Retail,Toronto,MasterCard,ATM,Mobile,false,false,0
TXN008216,2025-11-27T00:13:15.695Z,103.08,Travel,Berlin,Discover,ATM,Tablet,false,false,0
TXN008217,2026-01-01T18:27:45.051Z,881.42,Groceries,New York,Visa,ATM,Desktop,false,false,0
TXN008218,2026-02-17T14:19:19.581Z,697.20,Groceries,Dubai,Amex,POS,Tablet,false,false,0
TXN008219,2025-12-16T21:56:20.569Z,404.66,Groceries,New York,Discover,POS,Tablet,false,false,0
TXN008220,2025-11-20T20:54:12.424Z,566.32,Travel,Sydney,Visa,Online,Mobile,false,false,0
TXN008221,2026-02-14T14:57:54.427Z,1360.88,Groceries,New York,Discover,ATM,Tablet,false,false,0
TXN008222,2025-11-12T19:35:49.887Z,1033.55,Utilities,Toronto,MasterCard,Online,Tablet,false,false,0
TXN008223,2025-12-07T08:54:46.814Z,1164.59,Online,Tokyo,Amex,POS,Desktop,false,false,0
TXN008224,2026-01-31T02:14:03.373Z,940.85,Travel,Dubai,MasterCard,Online,Desktop,false,false,0
TXN008225,2025-12-05T04:47:04.534Z,710.28,Dining,New York,Visa,POS,Tablet,false,false,0
TXN008226,2026-01-07T09:37:53.215Z,798.54,Retail,Dubai,Discover,Online,Tablet,false,false,0
TXN008227,2025-12-20T01:55:49.168Z,772.54,Groceries,London,MasterCard,ATM,Desktop,false,false,0
TXN008228,2025-12-21T08:24:06.920Z,1392.58,Retail,Sydney,MasterCard,Online,Mobile,false,false,0
TXN008229,2025-11-20T14:25:18.200Z,1081.09,Travel,Toronto,Discover,POS,Tablet,false,false,0
TXN008230,2025-11-28T03:54:57.300Z,344.92,Groceries,Berlin,Discover,POS,Desktop,false,false,0
TXN008231,2026-01-03T12:47:34.664Z,1199.66,Online,Toronto,Visa,Online,Desktop,false,false,0
TXN008232,2026-02-03T14:55:37.594Z,3063.71,Online,Paris,Visa,ATM,Tablet,false,false,1
TXN008233,2026-01-14T02:18:53.572Z,992.65,Utilities,Tokyo,Discover,Online,Tablet,false,false,0
TXN008234,2026-02-10T11:14:09.786Z,1258.40,Groceries,Dubai,Visa,Online,Tablet,false,false,0
TXN008235,2026-02-26T15:55:26.391Z,422.30,Utilities,Toronto,Discover,POS,Desktop,false,false,0
TXN008236,2025-11-20T19:58:01.538Z,1353.48,Dining,New York,Amex,ATM,Tablet,false,false,0
TXN008237,2025-12-25T16:05:37.105Z,630.47,Entertainment,New York,Amex,ATM,Tablet,false,false,0
TXN008238,2025-12-28T06:49:01.815Z,1235.33,Utilities,Tokyo,Amex,POS,Mobile,false,false,0
TXN008239,2025-12-27T06:41:34.353Z,592.46,Travel,New York,Amex,POS,Mobile,false,false,0
TXN008240,2025-12-06T04:57:30.874Z,192.20,Groceries,Dubai,Discover,Online,Mobile,false,false,0
TXN008241,2025-12-22T13:09:25.480Z,583.58,Travel,Berlin,Amex,Online,Tablet,false,false,0
TXN008242,2026-03-05T12:42:52.476Z,1035.58,Retail,Dubai,Discover,ATM,Tablet,false,false,0
TXN008243,2026-02-10T07:08:37.325Z,115.27,Groceries,Berlin,Discover,Online,Tablet,true,false,0
TXN008244,2026-01-25T11:29:38.690Z,723.15,Utilities,New York,Discover,Online,Desktop,false,false,0
TXN008245,2025-12-25T02:27:09.112Z,152.12,Entertainment,Paris,Visa,ATM,Tablet,true,false,0
TXN008246,2026-01-27T20:36:11.661Z,716.94,Dining,Toronto,MasterCard,Online,Desktop,true,true,1
TXN008247,2025-11-19T15:22:42.502Z,949.81,Online,Tokyo,MasterCard,Online,Tablet,true,false,0
TXN008248,2026-01-01T21:58:20.630Z,1285.03,Utilities,Toronto,MasterCard,POS,Mobile,false,false,0
TXN008249,2026-01-18T07:29:18.232Z,412.99,Groceries,New York,Visa,POS,Tablet,false,false,0
TXN008250,2026-01-19T07:28:45.722Z,1101.88,Entertainment,Paris,Discover,POS,Tablet,false,false,0
TXN008251,2026-01-11T00:19:19.591Z,486.76,Online,Dubai,Amex,POS,Mobile,false,false,0
TXN008252,2026-03-02T14:59:50.783Z,1356.21,Travel,Berlin,Discover,POS,Desktop,false,false,0
TXN008253,2026-01-30T15:10:49.188Z,1237.20,Travel,Dubai,Amex,Online,Tablet,false,false,0
TXN008254,2026-02-13T03:36:30.463Z,1420.48,Dining,London,MasterCard,POS,Tablet,false,false,0
TXN008255,2026-01-08T12:56:49.318Z,1084.93,Dining,New York,Visa,POS,Mobile,false,false,0
TXN008256,2026-02-01T20:41:23.555Z,618.20,Groceries,Toronto,Visa,ATM,Tablet,true,false,0
TXN008257,2026-02-23T07:02:36.719Z,1387.71,Retail,Tokyo,MasterCard,ATM,Tablet,true,false,0
TXN008258,2026-01-24T00:22:15.945Z,1073.87,Online,Sydney,MasterCard,ATM,Desktop,false,false,0
TXN008259,2025-11-14T18:57:47.176Z,681.24,Retail,London,Visa,ATM,Desktop,false,false,0
TXN008260,2025-11-23T16:10:33.881Z,277.66,Entertainment,Tokyo,Amex,POS,Tablet,false,false,0
TXN008261,2026-02-07T15:36:44.873Z,74.29,Entertainment,Berlin,Amex,Online,Desktop,false,false,0
TXN008262,2025-11-16T06:04:35.682Z,1138.25,Dining,London,Visa,ATM,Tablet,false,false,0
TXN008263,2026-01-13T12:11:52.067Z,1030.43,Dining,Tokyo,Amex,Online,Tablet,false,false,0
TXN008264,2026-02-17T01:11:30.163Z,1474.04,Retail,Paris,Amex,POS,Mobile,false,false,0
TXN008265,2025-12-20T13:05:40.002Z,148.18,Dining,London,Visa,ATM,Desktop,true,false,0
TXN008266,2026-02-19T05:56:55.236Z,1005.64,Utilities,Tokyo,Amex,POS,Desktop,false,false,0
TXN008267,2026-01-11T17:10:18.480Z,574.15,Retail,Berlin,Discover,ATM,Desktop,true,false,0
TXN008268,2025-12-29T02:42:19.278Z,577.94,Retail,Dubai,Amex,POS,Desktop,false,false,0
TXN008269,2025-12-27T06:24:18.157Z,546.50,Dining,New York,MasterCard,Online,Tablet,false,false,0
TXN008270,2026-02-12T19:47:12.224Z,1306.08,Utilities,Paris,Amex,ATM,Mobile,false,false,0
TXN008271,2025-12-05T21:29:00.062Z,1040.76,Dining,Dubai,Discover,Online,Tablet,false,false,0
TXN008272,2025-12-22T22:38:33.208Z,780.13,Retail,Toronto,Amex,Online,Mobile,false,false,0
TXN008273,2025-12-08T04:22:03.647Z,382.11,Online,London,Visa,Online,Mobile,false,false,0
TXN008274,2026-01-10T23:35:51.904Z,1184.98,Entertainment,Dubai,Visa,ATM,Tablet,false,false,0
TXN008275,2026-03-03T05:34:21.831Z,901.87,Groceries,London,MasterCard,Online,Mobile,false,false,0
TXN008276,2026-02-02T05:48:02.731Z,1256.00,Utilities,Sydney,MasterCard,POS,Mobile,false,false,0
TXN008277,2025-11-29T17:17:11.723Z,1387.12,Online,Berlin,MasterCard,POS,Mobile,false,false,0
TXN008278,2025-12-27T19:01:08.332Z,1387.30,Online,New York,Discover,POS,Mobile,false,false,0
TXN008279,2026-01-08T08:32:17.606Z,805.70,Entertainment,Tokyo,Amex,POS,Desktop,false,false,0
TXN008280,2026-02-11T20:00:18.521Z,556.01,Groceries,Berlin,Amex,Online,Desktop,false,false,0
TXN008281,2026-01-23T07:54:16.826Z,555.63,Retail,New York,Discover,Online,Desktop,false,false,0
TXN008282,2025-11-22T06:53:44.027Z,986.34,Groceries,London,Visa,ATM,Tablet,false,false,0
TXN008283,2026-01-04T07:11:35.291Z,48.95,Entertainment,New York,Discover,POS,Tablet,false,false,0
TXN008284,2025-12-11T07:45:45.326Z,677.85,Dining,Dubai,MasterCard,ATM,Tablet,true,false,0
TXN008285,2026-02-19T07:38:02.344Z,854.25,Online,Dubai,Discover,POS,Mobile,true,false,0
TXN008286,2026-03-06T17:53:42.015Z,1327.27,Travel,Sydney,Discover,POS,Tablet,false,false,0
TXN008287,2026-01-11T12:58:27.224Z,1378.18,Travel,Dubai,MasterCard,POS,Tablet,false,false,0
TXN008288,2026-01-09T08:00:18.657Z,1435.53,Utilities,New York,Amex,Online,Tablet,false,true,0
TXN008289,2025-12-26T06:41:16.129Z,1258.08,Retail,New York,Discover,Online,Mobile,false,false,0
TXN008290,2026-01-03T05:30:55.776Z,1490.97,Groceries,Tokyo,Discover,POS,Desktop,false,false,0
TXN008291,2026-03-01T14:52:27.836Z,932.72,Retail,Toronto,Amex,Online,Mobile,false,false,0
TXN008292,2025-11-19T16:02:30.085Z,1117.57,Entertainment,Sydney,Amex,ATM,Desktop,false,false,0
TXN008293,2025-11-27T04:38:31.706Z,266.16,Travel,Dubai,Visa,ATM,Mobile,false,false,0
TXN008294,2026-01-05T20:45:07.657Z,499.50,Groceries,Paris,Amex,POS,Mobile,false,false,0
TXN008295,2026-02-18T21:43:43.371Z,648.87,Online,Paris,Visa,POS,Tablet,false,false,0
TXN008296,2026-01-25T13:56:16.627Z,1349.04,Utilities,Sydney,Discover,ATM,Mobile,false,false,0
TXN008297,2026-02-11T09:37:52.562Z,1427.82,Online,Berlin,Discover,ATM,Tablet,false,false,0
TXN008298,2025-12-04T05:54:31.402Z,127.84,Dining,Dubai,Amex,ATM,Desktop,false,false,0
TXN008299,2025-12-30T04:28:14.593Z,806.94,Groceries,Berlin,Amex,ATM,Desktop,false,false,0
TXN008300,2026-01-08T05:00:32.205Z,763.47,Groceries,Berlin,Amex,Online,Desktop,false,false,0
TXN008301,2025-12-01T12:14:58.677Z,1480.83,Online,Toronto,MasterCard,ATM,Desktop,false,false,0
TXN008302,2026-01-04T17:30:26.486Z,1211.76,Utilities,Dubai,Amex,Online,Mobile,true,false,1
TXN008303,2026-01-25T19:59:33.495Z,156.64,Online,Dubai,Amex,ATM,Tablet,false,false,0
TXN008304,2026-01-28T01:12:26.185Z,153.92,Utilities,Tokyo,Amex,Online,Tablet,false,false,0
TXN008305,2025-11-23T08:59:18.391Z,1267.56,Travel,Tokyo,Visa,Online,Tablet,false,false,0
TXN008306,2026-02-14T00:25:25.479Z,1254.21,Dining,Toronto,Visa,POS,Tablet,false,false,0
TXN008307,2026-02-25T06:49:20.647Z,180.40,Online,Tokyo,Visa,Online,Desktop,false,false,0
TXN008308,2025-11-24T23:39:06.517Z,481.06,Groceries,London,Amex,Online,Desktop,true,false,0
TXN008309,2025-12-13T01:38:43.875Z,735.48,Utilities,Berlin,MasterCard,ATM,Desktop,false,false,0
TXN008310,2026-02-22T10:30:07.422Z,510.57,Utilities,London,MasterCard,Online,Desktop,false,false,0
TXN008311,2026-03-03T15:11:41.092Z,924.81,Entertainment,Tokyo,Visa,POS,Mobile,false,false,0
TXN008312,2026-02-19T22:00:34.512Z,520.58,Travel,London,MasterCard,ATM,Mobile,false,false,0
TXN008313,2025-12-10T06:14:25.339Z,1285.14,Online,Paris,Amex,ATM,Mobile,false,false,0
TXN008314,2025-12-12T02:13:24.820Z,267.74,Utilities,Sydney,Discover,Online,Desktop,false,false,0
TXN008315,2026-01-16T10:44:58.516Z,109.28,Online,New York,MasterCard,POS,Tablet,false,false,0
TXN008316,2025-11-28T13:38:07.514Z,1107.49,Dining,Paris,Visa,POS,Mobile,false,false,0
TXN008317,2026-02-24T14:05:14.552Z,987.94,Online,Paris,Visa,ATM,Tablet,false,false,0
TXN008318,2026-01-08T12:58:02.554Z,33.81,Online,New York,Discover,POS,Tablet,false,false,0
TXN008319,2026-01-12T09:36:41.118Z,994.86,Travel,Paris,Visa,Online,Mobile,false,false,0
TXN008320,2026-02-06T22:34:10.172Z,1466.80,Travel,Berlin,Discover,ATM,Desktop,false,false,0
TXN008321,2026-02-24T11:06:29.507Z,875.32,Retail,Tokyo,Discover,Online,Desktop,false,false,0
TXN008322,2026-01-11T21:05:51.702Z,1466.49,Online,Tokyo,MasterCard,Online,Mobile,false,false,0
TXN008323,2026-02-11T19:37:28.076Z,1005.04,Online,Paris,MasterCard,Online,Desktop,false,false,0
TXN008324,2026-02-07T17:05:22.356Z,857.56,Online,Paris,Discover,Online,Mobile,true,false,0
TXN008325,2026-03-02T20:51:59.187Z,1416.19,Retail,Tokyo,MasterCard,POS,Desktop,false,false,0
TXN008326,2025-12-30T03:38:18.484Z,463.24,Travel,Tokyo,Amex,POS,Desktop,false,false,0
TXN008327,2026-01-11T18:52:08.030Z,965.94,Online,Toronto,Amex,POS,Desktop,false,false,0
TXN008328,2025-12-03T16:24:56.130Z,252.77,Online,London,MasterCard,POS,Tablet,false,false,0
TXN008329,2026-03-01T11:02:33.566Z,760.25,Dining,Dubai,Amex,POS,Desktop,true,false,0
TXN008330,2025-12-23T00:58:20.560Z,386.85,Dining,Paris,MasterCard,POS,Tablet,false,false,0
TXN008331,2026-02-12T10:46:51.470Z,1482.23,Entertainment,Berlin,Discover,Online,Tablet,false,false,0
TXN008332,2025-11-21T03:35:13.564Z,1123.29,Retail,Tokyo,Visa,Online,Tablet,false,false,0
TXN008333,2025-12-24T07:29:03.478Z,876.96,Online,London,Visa,Online,Mobile,false,false,0
TXN008334,2026-02-10T15:24:18.877Z,562.33,Utilities,New York,Visa,Online,Tablet,false,false,0
TXN008335,2025-11-16T11:11:48.560Z,215.58,Dining,Berlin,Visa,ATM,Desktop,false,false,0
TXN008336,2025-11-23T17:20:24.323Z,515.02,Groceries,Toronto,Discover,Online,Mobile,true,true,1
TXN008337,2025-12-06T19:29:56.918Z,1289.25,Utilities,London,Visa,Online,Desktop,false,false,0
TXN008338,2025-11-25T12:25:18.808Z,524.15,Groceries,Sydney,Visa,ATM,Desktop,false,false,0
TXN008339,2026-02-21T12:52:53.417Z,1268.83,Utilities,Paris,Visa,Online,Mobile,false,false,0
TXN008340,2025-11-27T03:33:20.035Z,742.40,Groceries,Berlin,Discover,POS,Tablet,false,false,0
TXN008341,2026-02-02T18:56:28.427Z,1317.26,Groceries,Tokyo,MasterCard,POS,Desktop,false,false,0
TXN008342,2025-12-22T12:07:49.452Z,1382.31,Travel,Sydney,Visa,POS,Desktop,false,false,0
TXN008343,2025-12-22T20:57:39.373Z,882.09,Retail,London,Discover,ATM,Mobile,false,false,0
TXN008344,2025-12-09T06:11:14.013Z,1488.97,Dining,New York,MasterCard,POS,Tablet,false,false,0
TXN008345,2026-01-01T10:25:45.912Z,265.55,Retail,Paris,MasterCard,POS,Desktop,true,false,0
TXN008346,2026-01-18T22:12:44.299Z,26.74,Groceries,Dubai,Visa,POS,Mobile,false,false,0
TXN008347,2025-11-17T02:24:05.472Z,517.71,Dining,New York,Visa,Online,Mobile,false,false,0
TXN008348,2026-01-15T20:54:57.310Z,1272.85,Online,Toronto,Amex,Online,Desktop,true,false,0
TXN008349,2026-01-17T08:04:19.408Z,1166.33,Entertainment,Tokyo,Visa,Online,Desktop,false,false,0
TXN008350,2026-03-04T14:31:47.192Z,496.12,Online,London,Amex,ATM,Mobile,false,false,0
TXN008351,2026-01-22T21:33:08.867Z,650.88,Entertainment,New York,Discover,ATM,Desktop,false,false,0
TXN008352,2026-02-12T18:43:22.578Z,1138.16,Groceries,Berlin,Amex,ATM,Mobile,true,false,0
TXN008353,2026-02-17T22:54:05.834Z,64.15,Online,Berlin,Visa,ATM,Desktop,false,false,0
TXN008354,2026-01-25T16:08:25.244Z,444.95,Retail,Paris,MasterCard,POS,Desktop,false,false,0
TXN008355,2026-01-27T23:40:31.874Z,552.09,Dining,Tokyo,MasterCard,Online,Tablet,false,false,0
TXN008356,2025-11-18T22:02:36.554Z,527.44,Retail,Tokyo,Amex,POS,Desktop,false,false,0
TXN008357,2025-12-31T02:45:00.949Z,355.28,Travel,Dubai,Amex,POS,Tablet,false,false,0
TXN008358,2025-12-31T21:05:41.684Z,315.57,Groceries,Dubai,Visa,ATM,Desktop,false,false,0
TXN008359,2025-11-18T16:44:03.212Z,1029.41,Travel,London,Amex,Online,Tablet,true,false,0
TXN008360,2026-02-28T05:46:09.271Z,1360.36,Dining,New York,MasterCard,Online,Desktop,false,false,0
TXN008361,2026-02-19T08:17:05.461Z,1016.75,Entertainment,Dubai,Amex,Online,Mobile,false,false,0
TXN008362,2026-01-10T02:50:08.890Z,334.79,Travel,Tokyo,Amex,POS,Tablet,false,false,0
TXN008363,2026-01-05T22:27:03.349Z,1093.69,Entertainment,Paris,Discover,POS,Tablet,false,false,0
TXN008364,2026-01-20T01:39:04.085Z,1299.57,Online,Dubai,Visa,POS,Mobile,false,false,0
TXN008365,2025-12-02T22:42:18.934Z,792.25,Retail,Dubai,Visa,ATM,Desktop,false,false,0
TXN008366,2026-02-21T00:34:21.362Z,201.50,Dining,Paris,Visa,POS,Tablet,false,false,0
TXN008367,2026-02-28T04:31:07.840Z,455.24,Retail,Sydney,Visa,ATM,Mobile,false,true,0
TXN008368,2026-01-21T12:05:32.328Z,304.65,Utilities,New York,Amex,ATM,Desktop,false,false,0
TXN008369,2025-12-29T17:28:31.021Z,1456.74,Online,Toronto,Visa,ATM,Tablet,false,false,0
